comments,date_created,days_posted,likes,slide_id,total_images,total_slides,tweets,url,views
4,2015-11-29,258,76,55618154,52,20,11,http://www.slideshare.net/boardofinnovation/launch-your-own-corporate-innovation-accelerator,16817
1,2012-08-06,1468,13,13886379,41,12,0,http://www.slideshare.net/viveksinghvi33/warren-buffett-13886379,5966
1,2015-02-07,553,1,44378390,66,41,0,http://www.slideshare.net/iALERT/02-the-emerging-church-and-the-one-project-part-2,631
0,2015-02-12,548,1,44613292,25,1,4,http://www.slideshare.net/linkedin-talent-solutions/top-india-staffing-trends-2015-infographic,2179
0,2014-09-12,701,118,39024846,44,15,62,http://www.slideshare.net/Women_Connect/embracing-change-39024846,26695
6,2015-07-30,380,763,51112636,97,64,94,http://www.slideshare.net/angelamaiers/leadership-in-the-digital-age-51112636,41753
0,2015-03-13,519,12,45784932,103,75,0,http://www.slideshare.net/Tracxn/tracxn-subscription-commerce-march-2015,5101
2,2015-08-22,357,8,51942202,220,190,5,http://www.slideshare.net/Reosurfer/art-directing-ideas,2000
4,2014-10-19,664,43,40454812,64,32,0,http://www.slideshare.net/annvitug/philosophy-of-realism-in-education,32377
1,2015-06-10,430,27,49222441,132,103,9,http://www.slideshare.net/Tracxn/tracxn-mobile-fintechstartuplandscapejune201501,8154
0,2016-08-08,5,1,64793648,95,71,0,http://www.slideshare.net/asalvaire/gender-gap-in-public-speaking,38
0,2013-07-02,1138,12,23776634,51,23,0,http://www.slideshare.net/mds-web/what-is-technology-transfer,4883
1,2011-09-15,1794,19,9275180,57,28,2,http://www.slideshare.net/SofiaAndrade3/art-nouveau-9275180,33305
9,2012-09-25,1418,47,14457612,133,100,1,http://www.slideshare.net/ktcool101/impact-of-fdi-on-retail-sector-in-india,62813
1,2015-10-19,299,41,54117833,118,89,30,http://www.slideshare.net/Casieg/21-pr-tools-and-tricks-searchlove-london-2015,17776
5,2015-03-16,516,686,45920351,98,65,145,http://www.slideshare.net/sapient/sxsw-2015-humans-are-predictable-exploit-it-in-eight-charts,91859
26,2009-12-10,2438,172,2688033,62,29,0,http://www.slideshare.net/digiartport/elements-principles-of-design,190210
14,2013-03-18,1244,381,17333198,100,67,364,http://www.slideshare.net/Upworthy/the-sweet-science-of-virality,241848
8,2013-01-07,1314,39,15888630,71,38,0,http://www.slideshare.net/Sharp789/electoral-politics-15888630,21848
3,2013-08-19,1090,82,25380461,144,113,2,http://www.slideshare.net/elmerllames/health-grade-7-first-quarter,44876
1,2016-02-17,178,101,58394228,51,21,12,http://www.slideshare.net/Dataversity/dama-webinar-big-and-little-data-quality,7850
97,2010-04-19,2308,1575,3779686,201,167,547,http://www.slideshare.net/HubSpot/marketing-charts-graphsdataapril2010slideshare,404431
4,2014-07-22,753,1014,37260035,133,101,55,http://www.slideshare.net/RyanBonhardt/html-and-css-37260035,1533314
4,2015-07-13,397,304,50472824,99,67,36,http://www.slideshare.net/julianacrispo/how-to-find-business-buyer-pain-points,34962
7,2015-12-07,250,145,55903617,102,69,37,http://www.slideshare.net/LeeAase/social-media-in-healthcare-coming-of-age,17332
0,2013-12-08,979,0,29023933,43,20,0,http://www.slideshare.net/vgilson/gilson-vincent-pcpweek2igniteslides,406
2,2008-10-10,2864,42,648768,58,28,1,http://www.slideshare.net/sarbashrestha/introduction-to-bpm-business-process-management-bpm-presentation,24180
0,2013-07-05,1135,5,23955327,46,18,0,http://www.slideshare.net/cwinters15/chapter2development-of-administrative-law,4043
9,2015-02-02,558,146,44187551,134,101,29,http://www.slideshare.net/nextviewvc/startup-pitch-deck-templates-next-view-ventures-slideshare,148378
0,2009-11-03,2475,0,2410993,41,18,0,http://www.slideshare.net/brianbierbaum/social-media-for-job-seekers-2410993,346
3,2013-04-19,1212,40,19166571,57,26,0,http://www.slideshare.net/junaid401/google-glass-19166571,33040
2,2009-07-29,2572,9,1785092,107,77,0,http://www.slideshare.net/kragujevac/human-resources-management-smilja-and-marijana,4687
6,2010-02-16,2370,39,3193476,68,35,16,http://www.slideshare.net/UpsideLearning/the-advent-of-mobile-learning-technology,30055
8,2016-03-05,161,606,59136056,169,136,254,http://www.slideshare.net/randfish/applying-seo-startup-tactics-to-book-marketing,62663
3,2014-11-09,643,170,41328510,61,30,49,http://www.slideshare.net/rosssimmonds/what-really-differentiates-the-best-content-marketers-from-the-rest,253333
3,2014-03-12,885,8,32218366,55,24,0,http://www.slideshare.net/ResearchOnIndia/hospital-market-in-india-2014-sample,9731
0,2015-10-20,298,10,54187215,99,71,0,http://www.slideshare.net/DistilledSEO/searchlove-london-2015-tamara-gielen-leveraging-the-hidden-power-of-email-marketing,6243
0,2012-02-23,1633,4,11717681,44,17,0,http://www.slideshare.net/avinash.sgowda/1-business-law-intro,6478
0,2015-07-19,391,4,50682121,75,48,0,http://www.slideshare.net/rockmarttroop23/environmental-science-merit-badge-50682121,7079
1,2013-03-09,1253,11,17068180,42,13,0,http://www.slideshare.net/DrLamDNguyen/chapter-3-the-internal-organization-resources-capabilities-core-competencies-and-competitive-advantages,21402
5,2016-01-14,212,448,57071046,57,24,342,http://www.slideshare.net/DeloitteUS/analytics-trends-2016-the-next-evolution,94108
165,2008-06-06,2990,390,451743,84,51,14,http://www.slideshare.net/belalraslan/software-testing-basics,128531
0,2016-08-11,2,0,64900254,42,19,0,http://www.slideshare.net/TravelotasAPI/travel-portal-development-how-travel-api-works-and-list-of-best-travel-api-providers,9
14,2013-08-03,1106,98,24889770,55,22,7,http://www.slideshare.net/narendrasharma/digital-marketing-ppt,129401
1,2008-02-29,3088,6,287836,49,20,27,http://www.slideshare.net/SSRFINC/start-your-spiritual-journey-287836,17815
1,2012-02-29,1627,21,11804844,74,45,9,http://www.slideshare.net/slowisz/recruiting-metrics-that-support-roi,25950
26,2013-10-23,1025,309,27486779,105,72,102,http://www.slideshare.net/XPLAIN/go-viral-on-the-social-web-the-definitive-howto-guide,407983
3,2015-08-16,363,52,51690796,264,233,0,http://www.slideshare.net/RameshNatarajan1/qfi-sports-quiz-2015-finals,3694
2,2014-11-01,651,10,40997786,43,13,22,http://www.slideshare.net/ryanhanley/content-marketing-is-sold-wrong,4547
0,2015-01-30,561,4,44094620,59,32,0,http://www.slideshare.net/kimberlycassidymeniano/mediums-of-the-visual-arts,3689
0,2015-08-26,353,11,52077618,74,46,3,http://www.slideshare.net/kerneltraining/tableau-training-for-beginners-learn-from-real-time-expert,4127
3,2009-11-28,2450,17,2602740,56,25,0,http://www.slideshare.net/antzwithu/input-devices-2602740,23811
9,2012-08-28,1446,71,14099299,131,98,0,http://www.slideshare.net/arjaymesguerra/curriculum-development-14099299,62121
0,2012-09-29,1414,1,14522021,74,50,7,http://www.slideshare.net/walimemon/humor-in-business,1632
0,2016-03-21,145,2,59805632,145,120,0,http://www.slideshare.net/nohasalah/evidence-based-medicine-59805632,457
1,2014-09-10,703,6,38954284,78,49,1,http://www.slideshare.net/9e5healthdrink/on-on-9e5-premium-health-drink,8324
54,2013-07-01,1139,778,23745278,162,128,676,http://www.slideshare.net/faberNovel/a-fabernovel-study-linkedin-the-serious-network,295245
4,2012-09-18,1425,45,14339101,67,35,6,http://www.slideshare.net/ykedia007/working-of-institutions,30970
0,2013-05-11,1190,3,21013231,34,8,10,http://www.slideshare.net/harrychegot/warren-buffets-6-keys-to-success,2175
0,2013-07-09,1131,0,24069972,71,48,0,http://www.slideshare.net/juanjev/estructuradodecadricamphizz-24069972,235
2,2010-12-16,2067,7,6193463,54,24,0,http://www.slideshare.net/ljohnson60/pop-art-slideshow,13927
0,2013-04-16,1215,0,18961794,33,10,6,http://www.slideshare.net/knightfoundation/2013-knight-community-information-challenge-18961794,23993
1,2013-01-22,1299,3,16118905,40,13,0,http://www.slideshare.net/SVINOTHKUMAR/marketing-of-educational-services-16118905,12162
29,2014-09-03,710,945,38633120,153,120,400,http://www.slideshare.net/gregfromparis/forget-everything-you-know-about-social-media,103249
8,2007-12-18,3161,82,207187,84,51,3,http://www.slideshare.net/Bates2ndQuarterLPN/nutrition-food-nutrition-and-health,34238
2,2010-09-28,2146,15,5305358,97,67,0,http://www.slideshare.net/ssonetwork/deitering-dr-franzsharedservicesnextgeneration,8167
0,2014-02-11,914,6,31090132,39,11,0,http://www.slideshare.net/azadrocks/business-policy-31090132,3391
0,2014-07-02,773,42,36563768,65,37,1228,http://www.slideshare.net/aharrell2000/public-speaking-workshop-presentation1,43299
9,2011-09-20,1789,19,9333415,77,44,0,http://www.slideshare.net/paras03/indian-automobile-industry,38866
0,2013-08-04,1105,21,24917711,60,32,1,http://www.slideshare.net/hamzaali07/business-finance-24917711,15841
0,2014-09-17,696,3,39191586,46,20,1,http://www.slideshare.net/travelport/10-tips-to-create-a-awesome-selfie-contest,3954
25,2010-08-30,2175,163,5087894,126,93,13,http://www.slideshare.net/jonesy2008/presentation-skills-for-teachers-version-30,79322
14,2013-07-18,1122,108,24385720,133,100,3,http://www.slideshare.net/smartgeek1375/project-management-concepts-from-pmbok-5th-ed,32644
1,2016-04-07,128,6,60628191,42,13,4,http://www.slideshare.net/TableauSoftware/10-ways-power-bi-falls-short,17174
1,2014-03-10,887,21,32134336,71,42,10,http://www.slideshare.net/leveragepr/sxsw-32134336,7483
3,2011-09-16,1793,19,9289449,50,19,0,http://www.slideshare.net/Knight1040/the-organizational-environment,43832
1,2014-05-04,832,5,34252207,40,11,0,http://www.slideshare.net/orthoprince/gait-and-gait-abnormalities,3921
0,2009-12-20,2428,0,2754268,36,13,0,http://www.slideshare.net/kairi0/kui-mina-oleksin-matemaatikaopetaja-2754268,1521
0,2015-06-09,431,47,49177533,52,24,17,http://www.slideshare.net/sjbrinker/the-stackies-marketing-technology-stack-awards-june-2015,42032
3,2012-07-16,1489,6,13662374,62,31,2,http://www.slideshare.net/ezendu/strategic-human-resource-management-13662374,12146
0,2013-04-10,1221,1,18562875,103,79,5,http://www.slideshare.net/LovingTruth/chemtrails-10-0529-ghent-2,37319
5,2010-05-10,2287,32,4036310,96,63,1,http://www.slideshare.net/Tommy96/data-mining-concepts-and-techniques-4036310,73095
5,2007-05-25,3368,33,55413,49,16,1,http://www.slideshare.net/bradklaus/getting-out-of-the-box,48660
14,2012-10-05,1408,83,14603287,91,58,49,http://www.slideshare.net/timbuckteeth/the-purpose-of-education,54483
7,2010-03-31,2327,57,3605382,1598,1565,0,http://www.slideshare.net/taquilla/introduction-to-corporate-finance-1565-slides-24-chapters-presentation,22112
0,2014-06-25,780,4,36293609,43,16,0,http://www.slideshare.net/dharmendrakumarsahoo/laughter-is-the-best-medicine-36293609,4590
92,2012-11-07,1375,440,15064077,201,168,17,http://www.slideshare.net/nairamode/g7-science-student-modules-3rd-4th-qrtr,452137
0,2014-06-27,778,89,36395071,47,19,112,http://www.slideshare.net/RockHealth/digital-36395071,92237
0,2014-08-21,723,22,38202010,106,78,0,http://www.slideshare.net/sharanyapalanisshami/normal-and-pathological-gait,5111
0,2013-04-02,1229,0,18045246,46,23,0,http://www.slideshare.net/perkoch/guy-s-dina2013,1421
0,2015-07-04,406,6,50160907,67,39,0,http://www.slideshare.net/marvindc05999/met5hods-of-presenting-the-artv,1793
10,2010-08-31,2174,1,5094582,37,8,0,http://www.slideshare.net/Beerli/laughter-is-the-best-medicine-5094582,3514
0,2014-07-27,748,5,37409891,47,19,0,http://www.slideshare.net/melwong/white-paper-on-fantasy-sport,1457
4,2012-09-05,1438,19,14177644,46,14,0,http://www.slideshare.net/chanvich/04-theories-and-classification-of-retailing,18467
6,2009-07-23,2578,50,1759244,335,302,0,http://www.slideshare.net/martinwalsh/monologue-to-dialogue-social-media-and-digital-marketing-mwalsh-1759244,19787
3,2012-10-03,1410,35,14575291,63,32,0,http://www.slideshare.net/leony_daisog/k-12-curriculum,32030
19,2010-11-19,2094,94,5839677,95,62,105,http://www.slideshare.net/jeremiah_owyang/keynote-career-path-of-corporate-social-strategist,55722
0,2013-06-26,1144,3,23516870,47,21,0,http://www.slideshare.net/SharonMerrillAssociates/regulation-fd-presentation-may-2013-b1585106,1749
47,2009-11-18,2460,291,2529114,83,50,43,http://www.slideshare.net/corywilliamson/creating-a-social-media-plan-2529114,178814
2,2016-06-14,60,109,63042585,159,129,209,http://www.slideshare.net/haxlr8r/hardware-trends-2016,33899
3,2013-08-06,1103,49,24994405,54,23,11,http://www.slideshare.net/Shyam_k/sales-management-fmcgpresentation,38927
2,2014-11-20,632,220,41817328,52,22,67,http://www.slideshare.net/wrike/project-managers-from-hell,90531
8,2011-08-24,1816,17,8992864,44,11,0,http://www.slideshare.net/juntariman/tv-news-script-formats-sample-scripts,115239
0,2014-03-16,881,1,32361183,27,4,0,http://www.slideshare.net/claudiarocosta/ava-matem-9ano,638
0,2012-07-03,1502,2,13528844,35,10,0,http://www.slideshare.net/Mayraleealdrete/technology-in-the-classroom-ppt,4858
0,2013-10-08,1040,13,26982183,90,62,2,http://www.slideshare.net/rohitadwivedi/retail-strategy-26982183,11726
4,2014-05-17,819,9,34795142,126,94,0,http://www.slideshare.net/searchanandu/services-marketing-34795142,5611
168,2010-06-01,2265,1452,4382729,117,84,43,http://www.slideshare.net/PSFK/psfk-presents-future-of-retail-report,226029
0,2011-09-04,1805,3,9125229,40,14,0,http://www.slideshare.net/reflets/art-nouveau-9125229,5100
0,2015-06-11,429,26,49270199,45,17,8,http://www.slideshare.net/think360studio/easy-ux-process-steps-can-follow-by-any-ux-designer,5958
0,2014-06-16,789,39,35941897,46,17,76,http://www.slideshare.net/hootsuite/introduce-your-boss-to-social-business-in-4-easy-steps-35941897,301233
0,2009-09-06,2533,6,1958346,55,27,0,http://www.slideshare.net/shadek/smart-pigging,12569
2,2014-02-20,905,24,31466958,76,46,0,http://www.slideshare.net/slrcsanpablo/licensure-exam-for-teachers,33673
0,2013-08-05,1104,3,24932084,41,15,9,http://www.slideshare.net/Dingle/dingle-pitch,11019
0,2016-03-13,153,31,59486333,123,95,19,http://www.slideshare.net/yozzo1/thailands-telecom-market-end-of-2015,26582
0,2010-08-10,2195,0,4939906,51,33,0,http://www.slideshare.net/msgbenton/science-interactive-notebook-4939906,3739
12,2012-05-15,1551,236,12942594,88,55,27,http://www.slideshare.net/wintonjkt/enterprise-architecture-for-dummies-togaf-9-enterprise-architecture-overview,133053
1,2014-03-24,873,34,32668730,102,73,0,http://www.slideshare.net/sadekyounis/ss-32668730,2901
18,2014-06-19,786,254,36073844,49,15,1050,http://www.slideshare.net/ethos3/13-inspiring-quotes-about-design-36073844,191667
1,2015-03-18,514,1,46016394,54,28,1,http://www.slideshare.net/IMSHealth_APAC/2015-ims-asiapacific-insight-magazine,4504
7,2014-03-07,890,60,32038316,76,43,0,http://www.slideshare.net/lerato25/entrepreneurship-powerpoint-slide,90969
0,2013-09-17,1061,2,26272331,44,19,0,http://www.slideshare.net/vijaykumarvodnala/wifi-26272331,4283
33,2013-04-12,1219,102,18661965,66,33,1,http://www.slideshare.net/srikarasu/big-data-ppt,49116
0,2014-04-01,865,6,32997978,79,51,0,http://www.slideshare.net/dragoninnovation/how-to-select-a-factory,7401
0,2015-03-24,508,1,46203403,32,8,0,http://www.slideshare.net/NitashaMaqsood/the-functions-of-government-executive-branch,813
4,2012-01-31,1656,35,11361364,54,22,1,http://www.slideshare.net/ruth.tabuniar/article-iii-bill-of-rights,38205
0,2011-11-14,1734,3,10159888,64,38,0,http://www.slideshare.net/yaryalitsa/choosing-a-career-10159888,5962
7,2012-12-26,1326,70,15760683,113,80,1,http://www.slideshare.net/marcomed/ano-ang-layunin-ng-deped-k-to-12-program,93714
0,2013-05-19,1182,1,21482172,35,11,0,http://www.slideshare.net/lucylin13/human-impact-in-the-environment,2192
0,2014-03-30,867,1,32922449,43,19,0,http://www.slideshare.net/ulikaiser/thai-auto-book-executive-summary-2014,5590
1,2010-08-19,2186,3,5011269,57,30,0,http://www.slideshare.net/cityofgriffin/wilderness-survival,5636
2,2014-02-10,915,11,31022890,49,19,0,http://www.slideshare.net/pgscounsellor/career-after-10-th,11269
0,2014-10-22,661,43,40605475,59,31,83,http://www.slideshare.net/oDesk/2015-millennial-majority-workforce,38464
0,2013-03-17,1245,1,17283545,33,9,1,http://www.slideshare.net/ElkeFleing/prtipps-fr-startups,36931
29,2011-08-28,1812,213,9048276,172,139,31,http://www.slideshare.net/Reosurfer/33-things-i-know-about-art-direction,101087
0,2012-06-28,1507,6,13482748,38,9,1,http://www.slideshare.net/EdelmanInsights/matter-2012-brand-engagement-in-the-era-of-social-entertainment-13482748,4697
1,2013-04-14,1217,6,18792525,53,24,0,http://www.slideshare.net/wrule1154/spiritual-principles-of-the-12-steps,14734
0,2016-02-17,178,1,58370563,48,24,0,http://www.slideshare.net/zinnov/zinnov-media-and-entertainment-gspr-2015,1261
8,2013-04-19,1212,80,19151324,115,82,2,http://www.slideshare.net/shaonermegh/study-on-garments-buying-house-merchandising,79409
4,2011-06-05,1896,22,8211867,43,11,0,http://www.slideshare.net/shiva5717/workplace-safety-and-health,22767
1,2014-09-29,684,50,39641193,58,29,15,http://www.slideshare.net/haxlr8r/eight-things-about-hardware-crowdfunding-39641193,35506
0,2016-01-27,199,72,57568885,131,102,597,http://www.slideshare.net/cognizant/100-questions-you-need-to-ask-about-your-digital-business,66111
0,2013-09-15,1063,5,26205758,51,23,0,http://www.slideshare.net/sakshismartteen/wearable-technology-26205758,4615
1,2014-01-28,928,7,30524088,96,67,0,http://www.slideshare.net/amintabish/mental-health-30524088,4355
0,2016-02-01,194,40,57758587,42,14,8,http://www.slideshare.net/sparksandhoney/unmoney-the-value-of-everything,6366
0,2014-08-23,721,21,38281506,50,22,0,http://www.slideshare.net/09356506910/technology-38281506,20547
1,2009-01-22,2760,8,945128,42,13,0,http://www.slideshare.net/www.zingoo.blogspot.com/tips-to-write-resumes-that-fetch-a-job-in-24-hours-presentation,4034
3,2013-10-07,1041,21,26949965,640,609,1,http://www.slideshare.net/JanithaMadawalaGradD/food-and-beverage-cost-control-2nd-edition,27987
2,2015-03-16,516,78,45900216,152,122,15,http://www.slideshare.net/plamere/how-we-listen-to-music-sxsw-2015,34984
23,2009-10-30,2479,279,2385165,91,58,38,http://www.slideshare.net/kevinweil/hadoop-pig-and-twitter-nosql-east-2009,180827
